Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
170000000415,Mon Jan 02 22:59:49 CST 2017,Fireworks,No Report,"Tennant, Casey",400BLK Easton Dr
170000000416,Mon Jan 02 23:03:50 CST 2017,Suspicious Circumstances,No Report,"Tennant, Casey",1650 River Rd
170000000417,Mon Jan 02 23:08:46 CST 2017,Public Assist,No Report,,222 Wild Plum
170000000420,Mon Jan 02 23:20:28 CST 2017,Disturbance - Noise,Verbal Warning,"Osborne, Joseph",613 W San Antonio St
170000000429,Tue Jan 03 00:24:33 CST 2017,Disturbance - Verbal,Report,"Tennant, Casey",201 Telluride St
170000000431,Tue Jan 03 00:29:09 CST 2017,Suspicious Person,No Report,"Allen, Ashley",1610 N Ih 35
170000000432,Tue Jan 03 00:39:05 CST 2017,Investigation,No Report,"Tennant, Casey",201 Telluride St
170000000434,Tue Jan 03 01:02:29 CST 2017,Suspicious Circumstances,No Report,,W Access Rd/Hwy 123
170000000435,Tue Jan 03 01:09:45 CST 2017,Viol City Ordinance,Verbal Warning,"Blackwood, Kevin",205 S C M Allen Pkwy
170000000438,Tue Jan 03 01:55:05 CST 2017,Attempt to Locate,No Report,"McGee, Miranda",1101 Leah Ave
170000000439,Tue Jan 03 02:06:10 CST 2017,Suspicious Vehicle,No Report,"Osborne, Joseph",1101 Leah Ave
170000000440,Tue Jan 03 02:09:30 CST 2017,Disturbance - Noise,Verbal Warning,"Allen, Ashley",1126 Gravel St
170000000444,Tue Jan 03 02:48:17 CST 2017,Suspicious Vehicle,No Report,"Osborne, Joseph",109 E McCarty Ln
170000000446,Tue Jan 03 03:02:14 CST 2017,Suspicious Person,No Report,"McGee, Miranda",210 N Edward Gary St
170000000448,Tue Jan 03 03:31:20 CST 2017,Burglary - Vehicle,No Report,"McGee, Miranda",703 Georgia St
170000000450,Tue Jan 03 04:00:29 CST 2017,Wanted Person,Ignore,"Wisener, Andrew",
170000000451,Tue Jan 03 04:00:40 CST 2017,Wanted Person,Arrest,"Wisener, Andrew",210 N Edward Gary St
170000000453,Tue Jan 03 05:11:06 CST 2017,Burglary - Vehicle,Refer To COPR,"McGee, Miranda",1401 E Mccarty Ln
170000000474,Tue Jan 03 08:12:53 CST 2017,Attempt to Locate,No Report,,200 Nb35 IH
170000000479,Tue Jan 03 08:34:45 CST 2017,Public Assist,No Report,"Bender, Joyce",2601 Rattler Rd
170000000481,Tue Jan 03 08:58:14 CST 2017,Mental Health Invest,No Report,"Bender, Joyce",2300 S Ih 35
170000000487,Tue Jan 03 09:25:30 CST 2017,Information,No Report,,2300 S Ih 35
170000000490,Tue Jan 03 09:53:58 CST 2017,Welfare Concern,No Report,"Osborne, Joseph",2002 Nevada St
170000000491,Tue Jan 03 09:58:19 CST 2017,Investigation,No Report,"Grice, Rusty",400 E Hopkins St
170000000495,Tue Jan 03 10:21:34 CST 2017,Runaway,No Report,"Raven, Scott",Davis Ln/River Rd
170000000497,Tue Jan 03 10:47:01 CST 2017,Assault,No Report,"Saavedra, Jesse",2300 S Ih 35
170000000498,Tue Jan 03 11:21:04 CST 2017,Mental Health Follow Up,No Report,"Bender, Joyce",185 Cazador Dr
170000000499,Tue Jan 03 11:22:39 CST 2017,Theft,Refer To COPR,"Slaughter, Dustin",912 Easton Dr
170000000501,Tue Jan 03 11:34:39 CST 2017,Suspicious Package,No Report,"Cope, John",2032 North View Dr
170000000502,Tue Jan 03 11:37:04 CST 2017,Mental Health Invest,No Report,"Bender, Joyce",1301 Wonder World Dr
170000000503,Tue Jan 03 11:39:32 CST 2017,Theft,Arrest,"Harrison, Todd",1015 Hwy 80
170000000505,Tue Jan 03 12:08:24 CST 2017,Close Patrol,No Report,"Derrickson, Jehu",1400BLK Harper Dr
170000000506,Tue Jan 03 12:10:07 CST 2017,Welfare Concern,No Report,"Saavedra, Jesse",3939 S IH 35
170000000507,Tue Jan 03 12:15:14 CST 2017,Civil Standby,No Report,"Cope, John",1130 Gravel St
170000000508,Tue Jan 03 12:39:46 CST 2017,Accident - Minor,Blue Form Issue,"Cope, John",1005 Hwy 80
170000000509,Tue Jan 03 12:48:51 CST 2017,Accident - Minor,Blue Form Issue,,921 Hwy 80
170000000510,Tue Jan 03 12:55:48 CST 2017,Investigation,No Report,"Derrickson, Jehu",E Access Rd/Hwy 80
170000000511,Tue Jan 03 12:59:23 CST 2017,Trespassing/Unwanted,Warning,"Copeland, Kenneth",3939 S IH 35
170000000512,Tue Jan 03 13:01:13 CST 2017,Accident - Minor,Blue Form Issue,"Slaughter, Dustin",900blk Hwy 80
170000000513,Tue Jan 03 13:15:45 CST 2017,Mental Health Follow Up,No Contact,"Bender, Joyce",2013 Ramona Cir
170000000514,Tue Jan 03 13:17:19 CST 2017,Theft,Report,"Harrison, Todd",2285 Airport Dr
170000000515,Tue Jan 03 13:18:04 CST 2017,Investigation,No Report,"Tankersley, Chris",315 Owl Hollow Rd
170000000516,Tue Jan 03 13:22:43 CST 2017,Mental Health Follow Up,No Report,"Bender, Joyce",1518 Old Ranch Road 12
170000000521,Tue Jan 03 13:49:38 CST 2017,Mental Health Follow Up,No Contact,"Bender, Joyce",1150 E River Ridge Pkwy
170000000523,Tue Jan 03 13:55:46 CST 2017,Theft,Arrest,"Copeland, Kenneth",1015 Hwy 80
170000000524,Tue Jan 03 14:01:13 CST 2017,Information,No Report,,1203 Uhland Rd
170000000527,Tue Jan 03 14:05:56 CST 2017,Mental Health Follow Up,No Report,"Bender, Joyce",109 West Ave
170000000528,Tue Jan 03 14:07:59 CST 2017,Burglary - Vehicle,Report,"Cope, John",1354 Thorpe Ln
170000000529,Tue Jan 03 14:08:09 CST 2017,Viol City Ordinance,Cancelled,,118 Canyon Rd
170000000531,Tue Jan 03 14:21:46 CST 2017,Viol City Ordinance,No Report,"Duggins, Delton",1000blk N Bishop St
170000000534,Tue Jan 03 14:38:28 CST 2017,Civil Standby,Cancelled,,301 E Hopkins St
170000000538,Tue Jan 03 15:01:44 CST 2017,Harassment,No Report,"Cope, John",936 Field St
170000000540,Tue Jan 03 15:17:27 CST 2017,Suspicious Circumstances,No Report,"Stephens, Paul",200 W Access Rd
170000000543,Tue Jan 03 15:31:32 CST 2017,Investigation,No Report,"Slaughter, Dustin",2300 S Ih 35
170000000544,Tue Jan 03 15:36:01 CST 2017,Disturbance - Verbal,No Report,"Cope, John",135 BarBQ Way
170000000545,Tue Jan 03 15:39:19 CST 2017,Fraud,No Report,"Saavedra, Jesse",2300 S Ih 35
170000000546,Tue Jan 03 15:46:19 CST 2017,Assault,No Report,"Harrison, Todd",201 Telluride St
170000000547,Tue Jan 03 15:56:14 CST 2017,Investigation,No Report,"Tankersley, Chris",145 Oak Cv
170000000550,Tue Jan 03 16:01:35 CST 2017,Accident - Unknown,No Report,"Tennant, Casey",207 Nb35 IH
170000000551,Tue Jan 03 16:14:51 CST 2017,Supplement,No Report,"Tureaud, Benjamin",2300 S Ih 35
170000000552,Tue Jan 03 16:15:58 CST 2017,Attempt to Locate,No Report,,W Hopkins St/W San Antonio St
170000000553,Tue Jan 03 16:20:14 CST 2017,Fire- Mutual Aid,Ignore,"Calhoun, Justin",4806 Sendero
170000000554,Tue Jan 03 16:23:23 CST 2017,Flagged Down,No Report,"Seals, Bradley",2300 S Ih 35
170000000558,Tue Jan 03 16:34:58 CST 2017,Suspicious Person,No Report,"Tennant, Casey",641 E Hopkins St
170000000559,Tue Jan 03 16:37:08 CST 2017,Assist Outside Agency,Ignore,"Lee, Don",4806 Sendero Dr
170000000560,Tue Jan 03 16:37:10 CST 2017,Canine Search,No Report,"Lee, Don",4806 Sendero
170000000561,Tue Jan 03 16:42:17 CST 2017,Attempt to Locate,No Report,,199 Nb35 IH
170000000562,Tue Jan 03 16:43:15 CST 2017,Assist Outside Agency,No Report,"Raven, Scott",4806 Sendero Dr
170000000564,Tue Jan 03 16:49:24 CST 2017,Suicide,Report,"Tureaud, Benjamin",1010 Tate Trl
170000000566,Tue Jan 03 17:00:19 CST 2017,Harassment,Refer To COPR,"Elrod, Candace",320 Armstrong St
170000000567,Tue Jan 03 17:12:48 CST 2017,Investigation,No Report,"Seals, Bradley",1360 Thorpe Ln
170000000568,Tue Jan 03 17:14:46 CST 2017,Civil Standby,No Report,"Fischer, Vincent",658 Mill St A
170000000573,Tue Jan 03 18:04:35 CST 2017,Burglary - Habitation,No Report,"Tennant, Casey",915 Sycamore St
170000000575,Tue Jan 03 18:10:54 CST 2017,Supplement,Report,"Elrod, Candace",2300 S Ih 35
170000000576,Tue Jan 03 18:31:36 CST 2017,Theft,Report,"Stephens, Paul",3939 S IH 35
170000000577,Tue Jan 03 18:36:13 CST 2017,Attempt to Locate,No Report,,199 Nb35 IH
170000000578,Tue Jan 03 18:39:58 CST 2017,Attempt to Locate,No Report,,201 Nb35 IH
170000000580,Tue Jan 03 18:46:20 CST 2017,Animal Call,Ref oth Agncy,,407 S Stagecoach Trl
170000000582,Tue Jan 03 18:53:12 CST 2017,Mental Health Invest,No Report,"Myers, Sam",2300 S Ih 35
170000000585,Tue Jan 03 19:03:05 CST 2017,Disturbance - Verbal,Refer To COPR,"Tennant, Casey",765 River Rd
170000000587,Tue Jan 03 19:06:29 CST 2017,Runaway,No Report,"Tennant, Casey",765 River Rd
170000000588,Tue Jan 03 19:24:00 CST 2017,Disturbance - Verbal,No Report,"Osborne, Joseph",202 N Lbj Dr
170000000594,Tue Jan 03 20:06:27 CST 2017,Child Custody,No Report,"Elrod, Candace",203 Parker Dr
170000000597,Tue Jan 03 20:35:37 CST 2017,Theft,No Report,"Allen, Ashley",105 N IH 35
170000000603,Tue Jan 03 20:59:05 CST 2017,Pedestrian Stop,No Report,"Cyrus, Lance",1303 S Ih 35
170000000608,Tue Jan 03 21:23:37 CST 2017,Harassment,No Contact,"Osborne, Joseph",606 Larue Dr
170000000610,Tue Jan 03 21:28:23 CST 2017,Public Assist,No Report,"Blackwood, Kevin",315 Reynolds St
170000000612,Tue Jan 03 21:41:21 CST 2017,Harassment,Refer To COPR,"Elrod, Candace",2300 S Ih 35
170000000614,Tue Jan 03 21:46:24 CST 2017,Suspicious Person,No Report,"Cyrus, Lance",1800 Post Rd
170000000616,Tue Jan 03 22:12:11 CST 2017,,No Report,,222 CHARLES AUSTIN DR- SECTOR SE- SECTOR
170000000620,Tue Jan 03 22:20:37 CST 2017,Information,Report,"Seals, Bradley",1017 Haynes St
170000000626,Tue Jan 03 22:53:46 CST 2017,Alarm - Vehicle,No Report,"Tennant, Casey",1701 Mill St
170000000630,Tue Jan 03 22:56:45 CST 2017,Alarm - Vehicle,Ignore,,1701 Mill St
170000000633,Tue Jan 03 23:09:27 CST 2017,Narcotics/Information,No Report,"Tennant, Casey",1701 N IH 35
170000000635,Tue Jan 03 23:11:09 CST 2017,Welfare Concern,No Report,"Wisener, Andrew",302 W Hopkins St
170000000639,Tue Jan 03 23:28:09 CST 2017,Runaway - Recover,No Report,"Tennant, Casey",Hwy 80/Old Bastrop Hwy
170000000642,Tue Jan 03 23:44:05 CST 2017,Accident - Minor,Report,"Fischer, Vincent",500BLK Wonder World Dr
170000000644,Tue Jan 03 23:54:58 CST 2017,Burglary - Habitation,No Report,"Contreras, Ysidro",1125 Gravel St
170000000650,Wed Jan 04 00:17:50 CST 2017,Assault,No Report,"Seals, Bradley",3415 Hunter Rd
170000000649,Wed Jan 04 00:24:59 CST 2017,Pedestrian Stop,Verbal Warning,"Hartman, Ryan",N LBJ Dr/E Hopkins St
170000000652,Wed Jan 04 00:52:55 CST 2017,Suspicious Vehicle,No Report,"Wisener, Andrew",1920 Corporate Dr
170000000654,Wed Jan 04 00:54:16 CST 2017,Disturbance - Noise,Unfounded,"Cyrus, Lance",1800 Post Rd
170000000655,Wed Jan 04 00:56:55 CST 2017,Investigation,No Report,"Cyrus, Lance",1307 Uhland Rd
170000000657,Wed Jan 04 01:08:05 CST 2017,Attempt to Locate,No Report,"Cyrus, Lance",202 Nb35 IH
170000000663,Wed Jan 04 01:37:25 CST 2017,Suspicious Person,No Report,"Allen, Ashley",2000BLK S Ih 35
170000000664,Wed Jan 04 01:38:19 CST 2017,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",650 E Hopkins St
170000000665,Wed Jan 04 01:40:12 CST 2017,Pedestrian Stop,Citation Issued,"Hartman, Ryan",100 N Guadalupe St
170000000667,Wed Jan 04 01:45:59 CST 2017,Disturbance - Noise,No Report,"Contreras, Ysidro",1111 Avalon Ave
170000000668,Wed Jan 04 01:46:05 CST 2017,Viol City Ordinance,Verbal Warning,"Tennant, Casey",205 S C M Allen Pkwy
170000000670,Wed Jan 04 01:55:45 CST 2017,Disturbance - Verbal,No Report,"Hartman, Ryan",126 S Guadalupe St
170000000672,Wed Jan 04 02:07:30 CST 2017,Suspicious Vehicle,No Report,"Tennant, Casey",141 W Hopkins St
170000000673,Wed Jan 04 02:10:29 CST 2017,Property - Lost/Found/Imp,Report,"Osborne, Joseph",San Antonio St/Guadalupe St
170000000675,Wed Jan 04 02:16:42 CST 2017,Assault,No Report,"Hartman, Ryan",124 N LBJ Dr
170000000676,Wed Jan 04 02:21:25 CST 2017,Public Intoxication,Verbal Warning,"Hartman, Ryan",100BLK N Lbj Dr
170000000677,Wed Jan 04 02:30:07 CST 2017,Attempt to Locate,No Contact,,210 Sb35 IH
170000000678,Wed Jan 04 02:33:12 CST 2017,Accident - Unknown,Blue Form Issue,"Blackwood, Kevin",Cape Rd/Luciano Flores Blvd
170000000680,Wed Jan 04 02:36:03 CST 2017,Disturbance - Verbal,No Report,"Tennant, Casey",1350 Sadler Dr
170000000681,Wed Jan 04 02:38:17 CST 2017,Assist Outside Agency,No Report,"Tennant, Casey",2806 Fm 1978
170000000683,Wed Jan 04 02:44:24 CST 2017,Suspicious Vehicle,No Contact,"Contreras, Ysidro",Bandera St/Silver Peak Dr
170000000684,Wed Jan 04 02:50:05 CST 2017,Disturbance - Noise,Verbal Warning,"Osborne, Joseph",2913 Hunter Rd
170000000685,Wed Jan 04 02:56:18 CST 2017,Suspicious Person,No Report,"Contreras, Ysidro",512 Craddock Ave
170000000686,Wed Jan 04 03:14:04 CST 2017,Mental Health Invest,No Report,"Cyrus, Lance",1107 San Marcos Pkwy
170000000687,Wed Jan 04 03:26:26 CST 2017,Suspicious Circumstances,No Report,"Wisener, Andrew",201 Telluride St
170000000688,Wed Jan 04 03:33:22 CST 2017,Attempt to Locate,No Report,,1113 N IH 35
170000000689,Wed Jan 04 03:43:40 CST 2017,Burglary - Habitation,No Report,,512 Craddock Ave
170000000690,Wed Jan 04 03:44:18 CST 2017,Disturbance - Phys/Fight,No Report,"Cyrus, Lance",512 Craddock Ave
170000000693,Wed Jan 04 05:34:50 CST 2017,,Ignore,,
170000000694,Wed Jan 04 06:52:55 CST 2017,Welfare Concern,No Report,"Beach, Brian",947 Field St
170000000695,Wed Jan 04 07:09:35 CST 2017,Vehicle Theft,Report,"Bulller, Zachery",1811 Medical Pkwy
170000000697,Wed Jan 04 07:32:34 CST 2017,Disturbance - Verbal,Cancelled,"Pierce, Basil",1472 River Rd
170000000728,Wed Jan 04 09:37:25 CST 2017,Attempt to Locate,No Report,,204a Sb 35 IH
170000000730,Wed Jan 04 09:40:54 CST 2017,Attempt to Locate,No Report,,E Access Rd/Hwy 123
170000000733,Wed Jan 04 10:03:28 CST 2017,Theft,Report,"Bulller, Zachery",912 Easton Dr
170000000737,Wed Jan 04 10:40:11 CST 2017,Wanted Person,No Report,"Pierce, Basil",3943 S Ih 35
170000000741,Wed Jan 04 11:04:12 CST 2017,Community Contact,No Report,"Castillo, DJ",2601 Rattler Rd
170000000742,Wed Jan 04 11:04:33 CST 2017,Investigation,No Report,"Nevarez, Phillip",121 E DeZavala Dr
170000000746,Wed Jan 04 11:41:10 CST 2017,Supplement,No Report,"Nevarez, Phillip",2601 Rattler Rd
170000000747,Wed Jan 04 11:55:21 CST 2017,Viol City Ordinance,Verbal Warning,"Bulller, Zachery",Hwy 80/Blanco River
170000000750,Wed Jan 04 12:05:37 CST 2017,Attempt to Locate,No Report,,E Access Rd/River Rd
170000000755,Wed Jan 04 12:22:52 CST 2017,Burglary - Vehicle,No Report,"Pierce, Basil",1217 Hilltop Dr
170000000762,Wed Jan 04 12:50:23 CST 2017,Disturbance - Verbal,No Report,"Easterly, Evan",1401 E Mccarty Ln
170000000763,Wed Jan 04 12:56:18 CST 2017,Mental Health Follow Up,No Report,"Bender, Joyce",185 Cazador Dr
170000000764,Wed Jan 04 13:02:37 CST 2017,Mental Health Invest,Report,"Beach, Brian",1107 San Marcos Pkwy
170000000765,Wed Jan 04 13:07:17 CST 2017,Unauth Use Vehicle,No Report,"Copeland, Kenneth",125 W Holland St
170000000766,Wed Jan 04 13:08:29 CST 2017,Canine Search,No Report,"Lee, Don",2800 Hwy 21
170000000768,Wed Jan 04 13:18:27 CST 2017,Attempt to Locate,No Report,"Beach, Brian",E Hopkins St/Thorpe Ln
170000000773,Wed Jan 04 13:41:49 CST 2017,Assault,No Report,"Copeland, Kenneth",2250 Clovis Barker Rd
170000000774,Wed Jan 04 13:48:50 CST 2017,Death Investigation,No Report,,1600 N IH 35
170000000776,Wed Jan 04 14:00:32 CST 2017,Accident - Minor,Blue Form Issue,"Easterly, Evan",2213 S IH 35
170000000777,Wed Jan 04 14:06:11 CST 2017,Supplement,Report,"Follis, Brad",301 Foxtail Run
170000000781,Wed Jan 04 14:19:03 CST 2017,Canine Search,No Report,"Lee, Don",2800 Hwy 21
170000000785,Wed Jan 04 14:25:36 CST 2017,Suspicious Person,No Report,"Pierce, Basil",228 S Guadalupe St
170000000787,Wed Jan 04 14:29:46 CST 2017,Attempt to Locate,No Report,"Castillo, Daniel",199 Nb35 IH
170000000790,Wed Jan 04 14:52:27 CST 2017,Community Contact,No Report,"Sheridan, Grant",2300 S Ih 35
170000000791,Wed Jan 04 15:04:50 CST 2017,Vehicle Theft,Report,"Easterly, Evan",2300 S Ih 35
170000000793,Wed Jan 04 15:12:21 CST 2017,Public Assist,No Report,"Easterly, Evan",2300 S Ih 35
170000000795,Wed Jan 04 15:14:30 CST 2017,Assist EMS,No Report,"Bulller, Zachery",503 Springtown Way
170000000796,Wed Jan 04 15:15:06 CST 2017,Welfare Concern,No Report,"Bulller, Zachery",2900 Blk Hunter Rd
170000000798,Wed Jan 04 15:19:54 CST 2017,Child Custody,No Report,"Bulller, Zachery",520 Linda Dr
170000000800,Wed Jan 04 15:36:24 CST 2017,Foot Patrol,No Report,"Pierce, Basil",650 River Rd
170000000801,Wed Jan 04 15:49:00 CST 2017,Property - Lost/Found/Imp,No Report,"Tureaud, Benjamin",2300 S Ih 35
170000000802,Wed Jan 04 15:56:02 CST 2017,Suspicious Person,Unfounded,"Pierce, Basil",4331 S IH 35
170000000804,Wed Jan 04 16:06:56 CST 2017,Assist Fire Department,No Report,"Wooten, Christopher",3209 N IH 35
170000000806,Wed Jan 04 16:12:36 CST 2017,Welfare Concern,No Report,"Wooten, Christopher",517 Lookout Ridge Rd
170000000807,Wed Jan 04 16:16:58 CST 2017,Investigation,No Report,"Easterly, Evan",2300 S Ih 35
170000000810,Wed Jan 04 16:53:15 CST 2017,Disturbance - Verbal,No Report,"Raven, Kassondra",1629 Post Rd
170000000812,Wed Jan 04 16:58:59 CST 2017,Attempt to Locate,Ref oth Agncy,,E Access Rd/Aquarena Springs Dr
170000000820,Wed Jan 04 17:42:03 CST 2017,Animal Call,No Report,"Tureaud, Benjamin",110 Espada Dr
170000000822,Wed Jan 04 17:59:05 CST 2017,Suspicious Vehicle,No Report,"Wooten, Christopher",E Access Rd/Blanco River
170000000824,Wed Jan 04 18:10:02 CST 2017,Canine Search,No Report,"Lee, Don",2800 Hwy 21
170000000830,Wed Jan 04 18:24:48 CST 2017,Foot Patrol,No Report,"Roberts, Chad",625 E Hopkins St
170000000832,Wed Jan 04 18:49:06 CST 2017,Child Custody,No Report,"Wooten, Christopher",3937 Hwy 21
170000000833,Wed Jan 04 18:49:20 CST 2017,Disturbance - Phys/Fight,No Report,"Gonzales, Gavin",1800 Post Rd
170000000834,Wed Jan 04 18:52:20 CST 2017,Welfare Concern,No Report,"Sarver, Stephen",315 W Hutchison St
170000000835,Wed Jan 04 19:00:24 CST 2017,Property - Lost/Found/Imp,Cancelled,,4015 S IH 35
170000000837,Wed Jan 04 19:10:40 CST 2017,Welfare Concern,No Report,"Sarver, Stephen",1611 Clovis Barker Rd
170000000844,Wed Jan 04 19:41:57 CST 2017,Viol City Ordinance,Verbal Warning,"Roberts, Chad",400 E Hopkins St
170000000846,Wed Jan 04 19:44:48 CST 2017,Disturbance - Verbal,Ignore,,4015 S IH 35
170000000848,Wed Jan 04 19:52:45 CST 2017,Welfare Concern,No Report,"Beller, Paul",600 Leah Ave
170000000850,Wed Jan 04 19:59:03 CST 2017,Suspicious Person,No Report,"Gonzales, Gavin",1646 Aquarena Springs Dr
170000000852,Wed Jan 04 20:11:22 CST 2017,Mental Health Invest,No Report,"Sheridan, Grant",1301 Wonder World Dr
170000000855,Wed Jan 04 20:19:40 CST 2017,Accident - Minor,Ignore,"Smith, Marcus",1702 N IH 35
170000000856,Wed Jan 04 20:21:54 CST 2017,Suspicious Circumstances,No Report,"Tureaud, Benjamin",338 S Guadalupe St
170000000857,Wed Jan 04 20:33:28 CST 2017,Foot Patrol,No Report,"Roberts, Chad",205 S C M Allen Pkwy
170000000858,Wed Jan 04 20:36:38 CST 2017,Accident - Hit and Run,Report,"Gonzales, Gavin",913 N IH 35
170000000859,Wed Jan 04 20:36:45 CST 2017,Investigation,No Report,"Wooten, Christopher",1015 Hwy 80
170000000862,Wed Jan 04 20:46:16 CST 2017,Assault - Aggravated,Multiple Arrest,"Gonzales, Gavin",1800 Post Rd
170000000863,Wed Jan 04 20:52:41 CST 2017,Foot Patrol,No Report,"Roberts, Chad",170 Charles Austin Dr
170000000864,Wed Jan 04 20:53:25 CST 2017,Public Assist,No Report,"Wooten, Christopher",1015 Hwy 80
170000000866,Wed Jan 04 20:58:25 CST 2017,Suspicious Circumstances,No Report,"Wooten, Christopher",1800 Post Rd
170000000867,Wed Jan 04 21:05:30 CST 2017,Attempt to Locate,Ignore,,913 N IH 35
170000000869,Wed Jan 04 21:08:53 CST 2017,Assist Outside Agency,No Report,"Wooten, Christopher",W Access Rd/Gunnison Dr
170000000873,Wed Jan 04 21:25:42 CST 2017,Disturbance - Verbal,Arrest,"Wooten, Christopher",1107 Meredith St
170000000874,Wed Jan 04 21:42:16 CST 2017,Mental Health Invest,Report,"Smith, Austin",101 E MLK Dr
170000000877,Wed Jan 04 21:54:10 CST 2017,Disturbance - Verbal,No Report,"Smith, Austin",N Bishop St/W Hopkins St
170000000879,Wed Jan 04 22:25:50 CST 2017,Suspicious Circumstances,No Report,"Gonzales, Gavin",1629 Post Rd
170000000882,Wed Jan 04 22:42:49 CST 2017,Suspicious Circumstances,No Report,"Raven, Kassondra",1629 Post Rd
170000000885,Wed Jan 04 22:58:21 CST 2017,Suspicious Vehicle,No Report,"Gonzales, Gavin",650 River Rd
170000000886,Wed Jan 04 23:04:27 CST 2017,Accident - Minor,Blue Form Issue,"Aubry, Patrick",1004 Hwy 123
170000000888,Wed Jan 04 23:24:12 CST 2017,Harassment,Warning,"Tureaud, Benjamin",1354 Thorpe Ln
170000000890,Wed Jan 04 23:33:18 CST 2017,Suspicious Vehicle,No Report,"Cormier, Claudia",1207 S IH 35
170000000895,Thu Jan 05 00:19:42 CST 2017,Suspicious Person,No Report,"Smith, Austin",811 S Guadalupe St
170000000896,Thu Jan 05 00:22:05 CST 2017,Attempt to Locate,No Contact,,208 Sb35 Ih
170000000897,Thu Jan 05 00:26:36 CST 2017,Suspicious Person,Verbal Warning,"Hartman, Ryan",800blk S Guadalupe St
170000000898,Thu Jan 05 00:33:36 CST 2017,Suspicious Vehicle,No Report,"Hartman, Ryan",811 S Guadalupe St
170000000900,Thu Jan 05 00:55:35 CST 2017,Disturbance - Phys/Fight,No Report,"Smith, Austin",107 First St
