Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
180000000500,Wed Jan 03 18:47:50 CST 2018,Sexual Assault,Report,"Wooten, Christopher",2300 S IH 35
180000000503,Wed Jan 03 19:14:44 CST 2018,Assist Outside Agency,No Report,"Wisener, Andrew",Hwy 80/Old Bastrop Hwy
180000000504,Wed Jan 03 19:18:13 CST 2018,Mental Health Invest,No Report,"Bender, Joyce",2300 S IH 35
180000000506,Wed Jan 03 19:45:29 CST 2018,Disturbance - Verbal,No Report,"Gonzales, Gavin",2300 S IH 35
180000000507,Wed Jan 03 19:50:38 CST 2018,Assist EMS,No Report,"Sarver, Stephen",1702 S IH 35
180000000514,Wed Jan 03 20:35:05 CST 2018,Investigation,No Report,"Putnam, Justin",1850 Aquarena Springs Dr
180000000516,Wed Jan 03 20:39:01 CST 2018,Mental Health Invest,No Report,"Sarver, Stephen",1301 Wonder World Dr
180000000517,Wed Jan 03 20:41:39 CST 2018,Theft,No Report,"Wisener, Andrew",400 Linda Dr
180000000519,Wed Jan 03 20:57:59 CST 2018,Attempt to Locate,No Report,"Williams, Jack",210 SB
180000000520,Wed Jan 03 21:04:35 CST 2018,Close Patrol,No Report,"Blackwood, Kevin",108 W Hillcrest Dr
180000000523,Wed Jan 03 21:18:07 CST 2018,Suspicious Person,No Report,"Cyrus, Lance",1400blk N Bishop St
180000000524,Wed Jan 03 21:21:48 CST 2018,Attempt to Locate,No Report,,1004 Hwy 123
180000000526,Wed Jan 03 21:23:47 CST 2018,Animal Call,No Report,"Sarver, Stephen",Staples Rd/Hwy 123
180000000530,Wed Jan 03 21:43:33 CST 2018,Discharged Firearm,Unfounded,"Gonzales, Gavin",1000blk Gravel St
180000000531,Wed Jan 03 21:49:15 CST 2018,Welfare Concern,No Report,"Wisener, Andrew",1015 Hwy 80
180000000532,Wed Jan 03 21:51:14 CST 2018,Suspicious Circumstances,No Report,"Wooten, Christopher",1647 Post Rd
180000000534,Wed Jan 03 22:18:19 CST 2018,Disturbance - Verbal,No Report,"Williams, Jack",1805 N IH 35
180000000535,Wed Jan 03 22:24:34 CST 2018,Suicidal Person,No Report,"Cyrus, Lance",1509 Girard Ave
180000000537,Wed Jan 03 22:43:56 CST 2018,Investigation,Ignore,,2300 S IH 35
180000000539,Wed Jan 03 22:50:52 CST 2018,Fireworks,No Contact,"Gonzales, Gavin",2002 Lancaster St
180000000540,Wed Jan 03 22:50:57 CST 2018,Fireworks,No Report,,2000blk Castle Creek Dr
180000000541,Wed Jan 03 22:53:59 CST 2018,Fireworks,No Report,,1900BLK Nevada St
180000000544,Wed Jan 03 23:33:35 CST 2018,Close Patrol,No Report,,1305 S IH 35
180000000547,Thu Jan 04 00:04:46 CST 2018,Suspicious Vehicle,No Report,"Gonzales, Gavin",Hunter Rd/Foxtail Run
180000000551,Thu Jan 04 00:52:13 CST 2018,Suspicious Vehicle,No Report,"Gonzales, Gavin",Hunter Rd/Wonder World Dr
180000000552,Thu Jan 04 01:08:33 CST 2018,Disturbance - Verbal,No Report,"Williams, Jack",1805 Aquarena Springs Dr
180000000553,Thu Jan 04 01:22:10 CST 2018,Suspicious Vehicle,No Report,"Gonzales, Gavin",550 Barnes Dr
180000000555,Thu Jan 04 02:13:23 CST 2018,Disturbance - Verbal,No Report,"Putnam, Justin",1224 Academy St
180000000556,Thu Jan 04 02:21:25 CST 2018,Investigation,No Report,"Gonzales, Gavin",109 E McCarty Ln
180000000557,Thu Jan 04 02:32:59 CST 2018,Disturbance - Noise,No Report,"Williams, Jack",100blk Quail Creek Dr
180000000559,Thu Jan 04 03:08:07 CST 2018,Welfare Concern,No Report,,2300 S IH 35
180000000560,Thu Jan 04 03:28:46 CST 2018,Suspicious Vehicle,No Report,"Williams, Jack",LOLIS CAFE
180000000562,Thu Jan 04 03:33:30 CST 2018,Close Patrol,No Report,"Gonzales, Gavin",2410 Hunter Rd
180000000563,Thu Jan 04 03:40:00 CST 2018,Fraud,No Report,"Putnam, Justin",503 Springtown Way
180000000564,Thu Jan 04 03:40:46 CST 2018,Close Patrol,No Report,"Gonzales, Gavin",1271 Sadler Dr
180000000566,Thu Jan 04 03:45:23 CST 2018,Assist Fire Department,No Report,"Gonzales, Gavin",231 Teron Dr
180000000567,Thu Jan 04 03:49:21 CST 2018,Suspicious Vehicle,No Report,"Williams, Jack",206 SB
180000000571,Thu Jan 04 06:29:55 CST 2018,Accident - Minor,Citation Issued,"Verver, Elias",Hwy 123/Redwood Rd
180000000573,Thu Jan 04 06:45:34 CST 2018,Attempt to Locate,No Report,,Cazador Dr/Salas Dr
180000000577,Thu Jan 04 07:14:05 CST 2018,Welfare Concern,No Report,"Scott, Charles",208 NB
180000000578,Thu Jan 04 07:29:23 CST 2018,Attempt to Locate,Ref oth Agncy,,199 SB
180000000581,Thu Jan 04 07:55:30 CST 2018,Burglary - Vehicle,No Report,"Charleswell, Eric",1805 Aquarena Springs Dr
180000000585,Thu Jan 04 08:32:07 CST 2018,Attempt to Locate,No Report,,Hwy 80/River Rd
180000000589,Thu Jan 04 09:11:21 CST 2018,Welfare Concern,Report,"Murphy, Logan",100 Warden Ln
180000000595,Thu Jan 04 10:06:05 CST 2018,Narcotics/Information,No Report,"Engler, Tracy",2300 S IH 35
180000000600,Thu Jan 04 10:24:05 CST 2018,Civil Matter,No Contact,"Murphy, Logan",1224 Academy St
180000000602,Thu Jan 04 10:32:07 CST 2018,Theft,Report,"Beller, Paul",1019 Hwy 80
180000000604,Thu Jan 04 10:39:46 CST 2018,Suspicious Person,No Report,"Easterly, Evan",2041 S IH 35
180000000607,Thu Jan 04 11:09:39 CST 2018,Investigation,No Report,"Charleswell, Eric",100 Warden Ln
180000000609,Thu Jan 04 11:14:21 CST 2018,Recovered Stolen Vehicle,No Report,"Easterly, Evan",1304 Hwy 123
180000000611,Thu Jan 04 11:23:55 CST 2018,Investigation,No Report,"Raven, Kassondra",342 FLATLAND PASS
180000000616,Thu Jan 04 11:31:58 CST 2018,Accident - Minor,No Report,"Scott, Charles",Roberts St/W Access Rd
180000000617,Thu Jan 04 11:41:24 CST 2018,Investigation,No Report,"Follis, Brad",301 Foxtail Run
180000000619,Thu Jan 04 11:49:59 CST 2018,Investigation,No Report,"Reeder, John",2300 S IH 35
180000000620,Thu Jan 04 11:59:09 CST 2018,Investigation,No Report,"Casillas, Michael",5105 CREEKBEND
180000000621,Thu Jan 04 12:14:33 CST 2018,Welfare Concern,No Report,"Smith, Marcus",2406 Hunter Rd
180000000622,Thu Jan 04 12:26:28 CST 2018,Public Assist,No Report,"Murphy, Logan",613 Dartmouth Ave
180000000624,Thu Jan 04 12:28:16 CST 2018,Fraud,No Report,"Smith, Marcus",2300 S IH 35
180000000626,Thu Jan 04 13:05:13 CST 2018,Disturbance - Verbal,No Report,"Murphy, Logan",1150 E River Ridge Pkwy
180000000630,Thu Jan 04 13:28:46 CST 2018,Supplement,No Report,"Easterly, Evan",192 Valero Dr
180000000632,Thu Jan 04 13:58:17 CST 2018,Narcotics/Information,No Report,"Reeder, John",2300 S IH 35
180000000633,Thu Jan 04 14:02:39 CST 2018,Investigation,No Report,"Smith, Marcus",201 Telluride St
180000000636,Thu Jan 04 14:13:32 CST 2018,Public Assist,No Report,"Bender, Joyce",712 S Stagecoach Trl
180000000637,Thu Jan 04 14:13:38 CST 2018,Theft,Refer To COPR,"Easterly, Evan",1900 Medical Pkwy
180000000638,Thu Jan 04 14:24:46 CST 2018,Attempt to Locate,No Report,,Hwy 21/Hwy 80
180000000640,Thu Jan 04 14:34:27 CST 2018,Attempt to Locate,No Report,,210 SB
180000000641,Thu Jan 04 14:35:27 CST 2018,Suspicious Person,No Contact,"Easterly, Evan",Springtown Way/Thorpe Ln
180000000643,Thu Jan 04 14:42:38 CST 2018,Information,No Report,"Reeder, John",2300 S IH 35
180000000644,Thu Jan 04 14:48:42 CST 2018,Credit/Debit Abuse,No Report,"Smith, Marcus",800 Barnes Dr
180000000646,Thu Jan 04 14:52:05 CST 2018,Investigation,No Report,"Byer, Connor",2661 N IH 35
180000000648,Thu Jan 04 14:56:25 CST 2018,Mental Health Follow Up,No Report,"Bender, Joyce",2300 S IH 35
180000000650,Thu Jan 04 15:10:58 CST 2018,Supplement,No Report,"Reeder, John",2300 S IH 35
180000000651,Thu Jan 04 15:21:26 CST 2018,Narcotics/Information,No Report,"Castillo, DJ",2601 Rattler Rd
180000000652,Thu Jan 04 15:24:16 CST 2018,Sexual Assault,No Report,"Reeder, John",2300 S IH 35
180000000653,Thu Jan 04 15:27:37 CST 2018,Missing Person,No Report,"Easterly, Evan",1701 N IH 35
180000000655,Thu Jan 04 16:14:48 CST 2018,Close Patrol,No Report,,311 Belvin St
180000000657,Thu Jan 04 16:47:01 CST 2018,Attempt to Locate,No Report,,210 SB
180000000658,Thu Jan 04 16:51:26 CST 2018,Supplement,No Report,"Stephens, Paul",1350 N LBJ Dr
180000000660,Thu Jan 04 16:57:30 CST 2018,Civil Standby,No Report,"Seals, Bradley",1610 N IH 35
180000000661,Thu Jan 04 16:57:52 CST 2018,Community Contact,No Report,"Wisener, Andrew",1271 Sadler Dr
180000000662,Thu Jan 04 16:59:07 CST 2018,Disturbance - Verbal,No Report,"Wooten, Christopher",765 River Rd
180000000663,Thu Jan 04 17:00:48 CST 2018,Fireworks,No Report,"Wisener, Andrew",1350 Wonder World Dr
180000000664,Thu Jan 04 17:03:20 CST 2018,Attempt to Locate,No Report,"Blackwood, Kevin",Craddock Ave/Old Ranch Road 12
180000000668,Thu Jan 04 17:25:13 CST 2018,Welfare Concern,Arrest,"Sarver, Stephen",105 N IH 35h
180000000669,Thu Jan 04 17:43:42 CST 2018,Attempt to Locate,Ref oth Agncy,,210 NB
180000000670,Thu Jan 04 17:46:59 CST 2018,Welfare Concern,No Report,,River Rd/Cape Rd
180000000671,Thu Jan 04 17:47:03 CST 2018,Welfare Concern,No Report,"Wooten, Christopher",Cape Rd/Luciano Flores Blvd
180000000673,Thu Jan 04 18:05:26 CST 2018,Assault,Citation Issued,"Wooten, Christopher",201 First St
180000000676,Thu Jan 04 18:16:05 CST 2018,Information,No Report,"Sarver, Stephen",2300 S IH 35
180000000677,Thu Jan 04 18:22:19 CST 2018,Directed/Area Enforcement,No Report,"Blackwood, Kevin",Hughson Dr/Chaparrel Dr
180000000681,Thu Jan 04 18:35:31 CST 2018,Disturbance - Verbal,Arrest,"Wooten, Christopher",821 Bracewood Cir
180000000684,Thu Jan 04 18:55:13 CST 2018,Fraud,Report,"Sarver, Stephen",1101 Hwy 123
180000000685,Thu Jan 04 18:56:34 CST 2018,Welfare Concern,No Report,"Wooten, Christopher",Rio Vista St/W Access Rd
180000000686,Thu Jan 04 18:58:55 CST 2018,Disturbance - Verbal,No Report,"Wooten, Christopher",600 Conway Dr
180000000687,Thu Jan 04 19:04:17 CST 2018,Child Custody,No Report,"Reeder, John",2300 S IH 35
180000000692,Thu Jan 04 19:29:07 CST 2018,Suspicious Person,No Report,"Wooten, Christopher",1064 Sycamore St
180000000693,Thu Jan 04 19:49:06 CST 2018,Attempt to Locate,No Report,,205 NB
180000000694,Thu Jan 04 19:49:26 CST 2018,Burglary - Vehicle,Refer To COPR,"Cyrus, Lance",319 Clara St
180000000695,Thu Jan 04 19:56:44 CST 2018,Disturbance - Noise,Unfounded,"Williams, Jack",350 North St
180000000696,Thu Jan 04 20:01:44 CST 2018,Narcotics/Information,No Report,"Wisener, Andrew",Barbara Dr/Mary Ln
180000000702,Thu Jan 04 20:37:15 CST 2018,Theft,Report,"Sarver, Stephen",4015 S IH 35
180000000706,Thu Jan 04 20:48:20 CST 2018,Attempt to Locate,No Report,,209 SB
180000000709,Thu Jan 04 21:03:04 CST 2018,Suspicious Person,No Report,"Wooten, Christopher",503 Uhland Rd
180000000711,Thu Jan 04 21:10:33 CST 2018,Suspicious Person,No Report,"Cyrus, Lance",1302 W Hopkins St
180000000712,Thu Jan 04 21:15:43 CST 2018,Theft,Refer To COPR,"Williams, Jack",1011 Uhland Rd
180000000713,Thu Jan 04 21:18:30 CST 2018,Suspicious Vehicle,No Report,"Seals, Bradley",100blk N Edward Gary St
180000000716,Thu Jan 04 21:33:37 CST 2018,Suspicious Vehicle,No Report,"Seals, Bradley",205 W San Antonio St
180000000717,Thu Jan 04 21:41:06 CST 2018,Discharged Firearm,Unfounded,"Gonzales, Gavin",Craddock Ave/Crest Dr
180000000719,Thu Jan 04 22:04:29 CST 2018,Investigation,No Report,"Stephens, Paul",2300 S IH 35
180000000720,Thu Jan 04 22:06:05 CST 2018,Sexual Assault,Report,"Blackwood, Kevin",100 Blk Craddock Ave
180000000722,Thu Jan 04 22:12:41 CST 2018,Harassment,No Report,"Williams, Jack",1224 Academy St
180000000723,Thu Jan 04 22:40:05 CST 2018,Close Patrol,No Report,,408 Railroad St
180000000725,Thu Jan 04 22:46:35 CST 2018,Death Investigation,No Report,,244 Trestle Tree
180000000726,Thu Jan 04 22:55:06 CST 2018,Death Investigation,No Report,,1001 Crepe Myrtle Dr
180000000730,Thu Jan 04 23:12:57 CST 2018,Disturbance - Noise,Verbal Warning,"Royal, GeCorrie",112 West Ave
180000000731,Thu Jan 04 23:17:32 CST 2018,Discharged Firearm,Unfounded,"Blackwood, Kevin",801 Bracewood Cir
180000000733,Thu Jan 04 23:21:09 CST 2018,Fireworks,Unfounded,"Blackwood, Kevin",1100 Blk E River Ridge Pkwy
180000000734,Thu Jan 04 23:41:26 CST 2018,Assault,No Report,"Putnam, Justin",138 N LBJ Dr
180000000735,Thu Jan 04 23:59:53 CST 2018,Supplement,No Report,"Hoffman, John",15300 IH 35 FR
180000000737,Fri Jan 05 00:21:11 CST 2018,Disturbance - Phys/Fight,Report,"Cyrus, Lance",1754 River Rd
180000000738,Fri Jan 05 00:28:59 CST 2018,Disturbance - Noise,No Report,"Gonzales, Gavin",109 Craddock Ave
180000000741,Fri Jan 05 00:35:35 CST 2018,Assist Fire Department,No Report,"Sarver, Stephen",1640 Aquarena Springs Dr
180000000743,Fri Jan 05 01:00:52 CST 2018,Disturbance - Verbal,Arrest,"Williams, Jack",1224 N LBJ Dr
180000000745,Fri Jan 05 01:31:29 CST 2018,Welfare Concern,No Report,"Wooten, Christopher",1321 N IH 35
180000000747,Fri Jan 05 01:36:06 CST 2018,,Ignore,,
180000000749,Fri Jan 05 01:40:56 CST 2018,Disturbance - Phys/Fight,Arrest,"Gonzales, Gavin",106 W Hopkins St
180000000751,Fri Jan 05 02:01:02 CST 2018,Public Intoxication,No Report,"Gonzales, Gavin",106 W Hopkins St
180000000752,Fri Jan 05 02:15:43 CST 2018,Suspicious Circumstances,No Report,"Wooten, Christopher",103 Canyon Frk
180000000753,Fri Jan 05 02:40:39 CST 2018,Mental Health Invest,No Report,"Sarver, Stephen",213 Oakdale Dr
180000000754,Fri Jan 05 02:43:51 CST 2018,Fireworks,No Report,"Cyrus, Lance",Earle St/N Bishop St
180000000755,Fri Jan 05 02:53:53 CST 2018,Disturbance - Verbal,No Report,"Wooten, Christopher",1647 Post Rd
180000000756,Fri Jan 05 03:20:24 CST 2018,Close Patrol,No Report,"Royal, GeCorrie",112 West Ave
180000000758,Fri Jan 05 03:44:57 CST 2018,Assist Outside Agency,No Report,"Gonzales, Gavin",413 Candlelight Ln
180000000759,Fri Jan 05 04:12:27 CST 2018,Mental Health Invest,No Report,"Putnam, Justin",1301 Wonder World Dr
180000000768,Fri Jan 05 07:48:52 CST 2018,Suspicious Vehicle,No Report,"Sparenberg, Andrew",310 N IH 35
180000000770,Fri Jan 05 08:15:04 CST 2018,Public Assist,No Report,"Sparenberg, Andrew",1105 N IH 35
180000000771,Fri Jan 05 08:18:06 CST 2018,Criminal Mischief,Report,"Sembera, Jeremy",138 W San Antonio St
180000000772,Fri Jan 05 08:18:42 CST 2018,Alarm - Robbery,False Alarm,"Daenzer, Matthew",4015 S IH 35
180000000778,Fri Jan 05 09:19:06 CST 2018,Welfare Concern,No Report,"Sparenberg, Andrew",403 S LBJ Dr
180000000780,Fri Jan 05 09:39:40 CST 2018,Foot Patrol,No Report,"Sparenberg, Andrew",641 E Hopkins St
180000000781,Fri Jan 05 10:02:53 CST 2018,Suicidal Person,No Report,"Sparenberg, Andrew",500 Parker Dr
180000000783,Fri Jan 05 10:21:52 CST 2018,Suspicious Vehicle,No Report,"Sembera, Jeremy",1015 Hwy 80
180000000784,Fri Jan 05 10:23:35 CST 2018,Field Euthanasia,No Report,"Harrison, Todd",506 Franklin Dr
180000000788,Fri Jan 05 11:04:15 CST 2018,Field Euthanasia,No Report,"Sparenberg, Andrew",Mary Max Cv/Mary Max Cir
180000000791,Fri Jan 05 11:31:58 CST 2018,Attempt to Locate,Unfounded,,934 N IH 35
180000000792,Fri Jan 05 11:34:34 CST 2018,Runaway - Recover,No Report,"Harrison, Todd",1013 Gravel St
180000000796,Fri Jan 05 12:00:32 CST 2018,Suspicious Person,Cancelled,,
180000000797,Fri Jan 05 12:12:10 CST 2018,Suspicious Vehicle,No Report,"Slaughter, Dustin",1001 E McCarty Ln
180000000798,Fri Jan 05 12:14:39 CST 2018,Suspicious Vehicle,Unfounded,"Sparenberg, Andrew",Post Rd/Spring Rd
180000000799,Fri Jan 05 12:17:07 CST 2018,Disturbance - Verbal,No Report,"Sembera, Jeremy",1805 N IH 35
180000000800,Fri Jan 05 12:19:56 CST 2018,Suspicious Person,No Contact,"Sparenberg, Andrew",Clearview Cir/Crystal River Pkwy
180000000801,Fri Jan 05 12:22:21 CST 2018,Accident - Minor,Report,"Sparenberg, Andrew",817 N IH 35
180000000804,Fri Jan 05 12:37:06 CST 2018,Property - Lost/Found/Imp,Arrest,"Aubry, Patrick",1433 N IH 35
180000000805,Fri Jan 05 12:39:14 CST 2018,Trespassing/Unwanted,No Report,"Slaughter, Dustin",3939 S IH 35
180000000806,Fri Jan 05 12:41:27 CST 2018,Investigation,No Report,"Castillo, Daniel",1321 N IH 35
180000000807,Fri Jan 05 12:47:34 CST 2018,Supplement,No Report,"Castillo, Daniel",1525 Aquarena Springs Dr
180000000809,Fri Jan 05 12:55:25 CST 2018,Suicidal Person,No Report,"Daenzer, Matthew",Pat Garrison St/N Fredericksburg St
180000000810,Fri Jan 05 13:02:02 CST 2018,Theft,Refer To COPR,"Sparenberg, Andrew",1647 Post Rd
180000000814,Fri Jan 05 13:53:53 CST 2018,Accident - Major/Injury,Report,"Sparenberg, Andrew",102 N IH 35
180000000817,Fri Jan 05 14:10:50 CST 2018,Foot Patrol,No Report,"Daenzer, Matthew",100 Colleen Ct
180000000818,Fri Jan 05 14:11:12 CST 2018,Burglary - Vehicle,No Report,"Slaughter, Dustin",1350 Leah Ave
180000000828,Fri Jan 05 15:13:43 CST 2018,Supplement,No Report,"Harrison, Todd",713 Allen St
180000000830,Fri Jan 05 15:16:50 CST 2018,Identity Theft,No Report,"Cope, John",2300 S IH 35
180000000832,Fri Jan 05 15:27:55 CST 2018,Narcotics/Information,No Report,"Castillo, DJ",2601 Rattler Rd
180000000834,Fri Jan 05 15:29:57 CST 2018,Accident - Major/Injury,No Report,"Castillo, Daniel",1200blk Thorpe Ln
180000000835,Fri Jan 05 15:42:57 CST 2018,Assist Outside Agency,No Report,"Slaughter, Dustin",300blk Staples Rd
180000000840,Fri Jan 05 16:26:20 CST 2018,Assist Outside Agency,No Report,"Marroquin, Christopher",2011 Lisa Ln
180000000841,Fri Jan 05 16:34:27 CST 2018,Attempt to Locate,Unfounded,,210 SB
180000000842,Fri Jan 05 16:54:58 CST 2018,Accident - Unknown,Ignore,"Tureaud, Benjamin",204 NB
180000000843,Fri Jan 05 16:55:12 CST 2018,,Ignore,,204 NB
180000000844,Fri Jan 05 16:57:03 CST 2018,Accident - Unknown,Report,"Tureaud, Benjamin",204 NB
180000000847,Fri Jan 05 17:23:39 CST 2018,Welfare Concern,No Report,"Pierce, Basil",1800blk Airport Dr
180000000849,Fri Jan 05 17:25:29 CST 2018,Disturbance - Verbal,No Report,"Marroquin, Christopher",400 Barnes Dr
180000000851,Fri Jan 05 17:28:20 CST 2018,Assault,No Report,"Follis, Brad",301 Foxtail Run
180000000854,Fri Jan 05 17:49:30 CST 2018,Attempt to Locate,Unfounded,,202 SB
180000000855,Fri Jan 05 17:49:59 CST 2018,Attempt to Locate,No Report,,200 NB
180000000856,Fri Jan 05 17:50:56 CST 2018,Sexual Assault,No Report,"Cope, John",2300 S IH 35
180000000859,Fri Jan 05 18:06:33 CST 2018,Theft,No Report,"Reeder, John",2300 S IH 35
180000000861,Fri Jan 05 18:09:44 CST 2018,Child Custody,No Report,"Marroquin, Christopher",690 Centerpoint Rd
180000000863,Fri Jan 05 18:21:11 CST 2018,Welfare Concern,No Contact,"Duckworth, Daniel",500blk Patton St
180000000864,Fri Jan 05 18:24:02 CST 2018,Runaway,Detention Juv,"Tureaud, Benjamin",2601 Rattler Rd
180000000866,Fri Jan 05 18:28:02 CST 2018,Discharged Firearm,No Report,"Marroquin, Christopher",1400blk Schulle Dr
180000000868,Fri Jan 05 18:33:29 CST 2018,Attempt to Locate,Unfounded,,200 NB
180000000875,Fri Jan 05 19:23:43 CST 2018,Fireworks,No Report,"Marroquin, Christopher",2913 Hunter Rd
180000000885,Fri Jan 05 20:14:51 CST 2018,Attempt to Locate,Unfounded,,210 SB
180000000886,Fri Jan 05 20:19:09 CST 2018,Trespassing/Unwanted,Arrest,"Tennant, Casey",518 Patton St
180000000887,Fri Jan 05 20:26:29 CST 2018,Suspicious Person,Multiple Arrest,"Tureaud, Benjamin",1004 N IH 35
180000000890,Fri Jan 05 20:57:10 CST 2018,Attempt to Locate,Unfounded,"Tennant, Casey",1701 River Rd
180000000893,Fri Jan 05 21:17:47 CST 2018,Burglary - Habitation,Report,"Contreras, Ysidro",1141 Overlook Way
180000000894,Fri Jan 05 21:19:34 CST 2018,Investigation,No Report,"Tennant, Casey",1951 Hunter Rd
180000000896,Fri Jan 05 21:31:40 CST 2018,Threat,Report,"Marroquin, Christopher",1642 Aquarena Springs Dr
180000000903,Fri Jan 05 22:45:19 CST 2018,Attempt to Locate,No Report,"Saavedra, Tim",210 SB
180000000904,Fri Jan 05 22:55:54 CST 2018,Supplement,Report,"Gibson, Kathryn",2106 Hunter Rd
180000000905,Fri Jan 05 23:01:56 CST 2018,Disturbance - Verbal,No Report,"Marroquin, Christopher",1951 Hunter Rd
180000000909,Fri Jan 05 23:21:32 CST 2018,Suspicious Person,No Report,"Seals, Bradley",N LBJ Dr/E San Antonio St
180000000910,Fri Jan 05 23:41:48 CST 2018,Indecency w Child,Report,"Osborne, Joseph",903 Hillyer St
180000000912,Fri Jan 05 23:58:59 CST 2018,Flagged Down,No Report,"Duckworth, Daniel",155 Wonder World Dr
180000000913,Sat Jan 06 00:15:30 CST 2018,Attempt to Locate,No Report,"Tureaud, Benjamin",208 SB
180000000914,Sat Jan 06 00:16:34 CST 2018,Suspicious Vehicle,No Report,"Pierce, Basil",205 S C M Allen Pkwy
180000000915,Sat Jan 06 00:19:16 CST 2018,Attempt to Locate,No Report,,801 River Rd
180000000917,Sat Jan 06 00:47:24 CST 2018,Suspicious Circumstances,No Report,"Tennant, Casey",700blk Georgia St
180000000918,Sat Jan 06 00:48:27 CST 2018,Disturbance - Verbal,Cancelled,,1647 Post Rd
180000000920,Sat Jan 06 01:04:40 CST 2018,Suspicious Person,Arrest,"Tureaud, Benjamin",Bugg Ln/Clarewood Dr
180000000921,Sat Jan 06 01:08:00 CST 2018,Disturbance - Phys/Fight,No Report,"McGee, Miranda",1951 Aquarena Springs Dr
180000000924,Sat Jan 06 01:36:30 CST 2018,Theft,Refer To COPR,"Tennant, Casey",1302 W Hopkins St
180000000925,Sat Jan 06 01:36:40 CST 2018,Investigation,No Report,"Osborne, Joseph",2300 S IH 35
180000000926,Sat Jan 06 01:39:44 CST 2018,Alcohol Violation,Citation Issued,"Fischer, Vincent",100 N Guadalupe St
180000000927,Sat Jan 06 02:05:51 CST 2018,Disturbance - Phys/Fight,No Report,"McGee, Miranda",100 N Guadalupe St
180000000929,Sat Jan 06 02:15:05 CST 2018,Public Intoxication,No Report,"McGee, Miranda",100 N Guadalupe St
